time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
44.341135	4	524.653	1916.530	2441.564	3545.278	--undefined--
44.346135	5	613.508	1463.351	2540.763	3333.134	4141.608
44.351135	5	622.484	1404.182	2704.386	3259.051	4108.912
44.356135	5	643.244	1365.747	2564.222	3289.191	4228.042
44.361135	5	650.608	1319.898	2457.602	3275.331	4280.486
44.366135	5	653.609	1269.582	2422.629	3250.578	4331.729
44.371135	5	652.109	1237.360	2482.436	3318.526	4740.709
44.376135	4	659.044	1206.591	2482.786	3335.581	--undefined--
44.381135	4	656.006	1181.806	2483.415	3358.117	--undefined--
44.386135	4	641.710	1160.311	2480.973	3430.524	--undefined--
44.391135	5	618.927	1145.972	2472.614	3436.108	4557.416
44.396135	5	597.744	1125.668	2490.508	3405.217	4787.973
44.401135	5	589.591	1117.023	2501.036	3397.432	4890.845
44.406135	5	569.679	1103.717	2530.340	3393.853	4804.795
44.411135	5	546.330	1087.485	2539.249	3370.711	4462.586
44.416135	5	533.937	1062.953	2543.998	3364.551	4327.850
44.421135	5	537.881	1036.663	2559.858	3389.277	4359.123
44.426135	5	527.866	1009.835	2576.420	3412.006	4409.962
44.431135	5	511.681	997.635	2599.985	3435.514	4377.459
44.436135	5	500.652	988.518	2595.879	3442.860	4313.875
44.441135	5	466.119	970.558	2571.043	3454.553	4242.410
44.446135	5	464.665	962.083	2556.691	3463.027	4201.720
44.451135	5	468.515	968.270	2460.405	3475.118	4169.392
44.456135	5	470.716	960.500	2436.976	3483.275	4160.295
44.461135	5	462.625	989.046	2491.315	3472.733	4020.400
44.466135	5	456.282	987.184	2514.498	3313.990	4020.019
44.471135	5	436.277	980.563	2492.593	3005.288	4075.556
44.476135	5	396.676	982.491	2460.720	2819.490	4214.981
44.481135	5	410.291	1000.049	2435.180	3027.013	4362.335
44.486135	5	415.712	982.501	2393.089	2993.169	4327.495
44.491135	5	415.078	972.412	2353.666	3008.081	4169.015
44.496135	5	404.997	962.194	2328.837	3046.653	3913.411
44.501135	5	393.125	1005.942	2326.709	2869.968	4087.732
44.506135	5	372.529	1043.714	2264.857	2735.892	4241.867
44.511135	5	388.279	1052.862	2270.870	2727.357	4178.003
44.516135	5	371.385	1084.519	2275.090	2717.112	4139.388
44.521135	5	377.908	1083.476	2324.410	2805.131	3902.258
44.526135	5	392.377	1096.527	2356.215	2853.168	3570.683
44.531135	5	405.832	1109.105	2375.940	2973.436	3617.256
44.536135	5	433.364	1084.986	2417.800	2824.358	3959.035
44.541135	5	446.157	1073.141	2450.989	2888.011	3888.180
44.546135	5	457.078	1055.911	2510.169	2988.545	4125.645
44.551135	5	459.435	1046.515	2524.408	2978.149	4143.813
44.556135	5	477.399	1019.048	2536.461	2931.514	4581.822
44.561135	5	500.174	982.385	2549.945	2818.414	4568.584
44.566135	5	493.828	963.676	2561.781	2825.194	4528.154
44.571135	5	456.524	930.713	2586.197	2840.469	4417.965
44.576135	5	436.560	925.286	2585.699	3104.723	4469.297
44.581135	5	403.608	916.553	2590.514	3399.181	4485.102
44.586135	5	385.666	899.989	2579.065	3285.129	4454.823
44.591135	5	325.829	885.357	2574.120	2978.173	4348.320
44.596135	5	321.813	883.169	2591.303	3007.894	4402.326
44.601135	5	320.206	880.960	2614.836	3103.846	4523.733
44.606135	5	319.976	883.232	2611.496	3094.188	4505.638
44.611135	5	319.244	880.925	2595.119	2861.438	4468.839
44.616135	5	324.028	905.107	2578.665	2921.841	4484.023
44.621135	5	344.633	879.426	2568.444	2965.395	4531.668
44.626135	5	340.830	825.322	2569.102	2961.634	4532.895
44.631135	5	307.992	922.094	2561.600	2963.471	4535.360
44.636135	5	296.130	962.163	2569.645	2983.453	4535.349
44.641135	5	294.045	1022.116	2562.976	3117.726	4541.063
44.646135	5	282.887	1083.250	2574.480	3142.436	4536.567
44.651135	5	285.173	1142.747	2580.916	3148.742	4574.384
44.656135	5	286.046	1101.819	2586.460	3126.395	4561.027
44.661135	5	294.202	1096.817	2588.452	3154.038	4561.136
44.666135	5	283.680	1204.243	2598.076	3147.957	4570.173
44.671135	5	270.742	1415.865	2625.022	3146.457	4637.752
44.676135	5	266.067	1402.495	2634.494	3140.751	4641.895
44.681135	4	258.636	1264.266	2635.281	3131.518	--undefined--
44.686135	4	263.270	1267.938	2637.938	3125.185	--undefined--
44.691135	5	254.300	1316.142	2626.187	3070.343	4783.479
44.696135	5	243.816	1323.186	2625.056	3064.167	4739.754
44.701135	4	177.315	1262.099	2633.602	3123.862	--undefined--
44.706135	4	194.814	1235.040	2643.498	3142.443	--undefined--
44.711135	4	258.675	1252.961	2630.501	3154.065	--undefined--
44.716135	4	314.931	1216.087	2627.986	3166.355	--undefined--
44.721135	4	374.531	1084.230	2600.543	3150.068	--undefined--
44.726135	3	919.227	2590.528	3269.628	--undefined--	--undefined--
44.731135	3	923.148	2565.341	3364.265	--undefined--	--undefined--
44.736135	4	658.395	963.828	2540.367	3431.578	--undefined--
44.741135	4	555.151	1005.163	2499.936	3488.331	--undefined--
44.746135	4	513.433	1057.853	2474.587	3439.714	--undefined--
44.751135	4	431.399	1109.921	2457.142	3377.782	--undefined--
44.756135	4	481.063	1145.439	2438.835	3330.987	--undefined--
44.761135	4	502.737	1157.615	2426.211	3307.134	--undefined--
44.766135	4	507.192	1156.880	2397.961	3274.278	--undefined--
44.771135	4	515.619	1164.283	2384.673	3256.038	--undefined--
44.776135	4	587.617	1183.560	2355.229	3238.474	--undefined--
44.781135	4	607.702	1196.639	2345.687	3219.446	--undefined--
44.786135	4	652.318	1202.232	2339.750	3195.058	--undefined--
44.791135	4	714.512	1226.625	2335.117	3161.311	--undefined--
44.796135	4	757.143	1257.034	2337.425	3151.519	--undefined--
44.801135	4	759.584	1259.966	2335.832	3145.617	--undefined--
44.806135	4	727.964	1243.684	2322.163	3136.325	--undefined--
44.811135	4	675.623	1242.273	2331.712	3129.592	--undefined--
44.816135	4	554.996	1222.028	2353.608	3176.593	--undefined--
44.821135	4	502.793	1134.339	2454.855	3305.857	--undefined--
44.826135	4	625.321	1125.413	2548.230	3412.859	--undefined--
44.831135	4	701.970	1103.722	2567.652	3429.818	--undefined--
44.836135	4	720.525	1232.218	2581.811	3423.985	--undefined--
44.841135	4	708.711	1195.003	2600.535	3394.422	--undefined--
44.846135	4	392.544	1003.136	2608.212	3443.200	--undefined--
44.851135	4	335.037	1053.492	2616.274	3413.653	--undefined--
44.856135	4	301.057	1108.959	2614.843	3347.783	--undefined--
44.861135	4	283.320	1105.571	2616.606	3336.142	--undefined--
44.866135	4	294.428	1093.390	2613.388	3303.979	--undefined--
44.871135	4	283.604	1044.239	2616.428	3333.051	--undefined--
44.876135	4	271.822	1113.140	2610.206	3421.745	--undefined--
44.881135	4	241.904	1095.890	2617.829	3441.765	--undefined--
44.886135	4	203.450	1122.152	2605.895	3457.861	--undefined--
44.891135	4	190.000	1122.850	2595.416	3446.628	--undefined--
44.896135	4	222.783	1131.728	2575.902	3340.446	--undefined--
44.901135	4	215.225	1111.252	2560.580	3308.390	--undefined--
44.906135	4	241.139	1114.211	2559.623	3339.680	--undefined--
44.911135	4	258.058	1154.971	2560.527	3393.120	--undefined--
44.916135	4	317.944	1175.438	2544.456	3491.519	--undefined--
44.921135	4	332.470	1129.818	2515.893	3512.425	--undefined--
44.926135	4	346.166	1010.673	2505.202	3501.647	--undefined--
44.931135	4	485.943	994.583	2508.140	3499.851	--undefined--
44.936135	4	605.710	1048.932	2500.363	3480.982	--undefined--
44.941135	4	705.239	1095.106	2464.840	3449.235	--undefined--
44.946135	4	669.914	1116.281	2450.202	3412.899	--undefined--
44.951135	4	691.858	1149.450	2406.141	3373.202	--undefined--
44.956135	4	720.669	1172.812	2438.101	3367.232	--undefined--
44.961135	4	812.400	1237.420	2455.314	3354.716	--undefined--
44.966135	4	789.939	1245.175	2450.665	3356.804	--undefined--
44.971135	4	773.717	1267.770	2431.228	3380.547	--undefined--
44.976135	4	751.295	1283.287	2449.649	3358.538	--undefined--
44.981135	4	720.949	1317.957	2453.656	3336.746	--undefined--
44.986135	4	712.064	1331.712	2465.056	3330.824	--undefined--
44.991135	4	715.596	1371.308	2495.675	3319.764	--undefined--
44.996135	4	691.257	1380.759	2499.200	3318.080	--undefined--
45.001135	4	655.716	1384.521	2508.063	3322.567	--undefined--
45.006135	4	636.248	1389.780	2521.811	3327.077	--undefined--
45.011135	4	599.487	1392.892	2522.556	3335.837	--undefined--
45.016135	4	518.874	1393.917	2503.206	3375.918	--undefined--
45.021135	4	425.804	1388.486	2493.380	3407.878	--undefined--
45.026135	4	317.438	1424.131	2502.516	3422.473	--undefined--
45.031135	4	300.019	1389.674	2554.856	3402.962	--undefined--
45.036135	4	305.790	1368.039	2559.316	3442.219	--undefined--
45.041135	4	303.533	1367.306	2552.878	3405.375	--undefined--
45.046135	4	297.727	1293.356	2524.099	3331.279	--undefined--
45.051135	4	298.084	1254.885	2494.057	3367.415	--undefined--
45.056135	4	303.944	1275.225	2494.158	3505.267	--undefined--
45.061135	4	296.558	1288.929	2531.822	3466.482	--undefined--
45.066135	4	305.201	1293.507	2504.740	3489.775	--undefined--
45.071135	4	302.043	1342.820	2523.286	3463.238	--undefined--
45.076135	4	309.865	1270.170	2500.870	3379.690	--undefined--
45.081135	4	323.579	1244.722	2585.598	3407.577	--undefined--
45.086135	4	320.373	1257.945	2598.829	3280.899	--undefined--
45.091135	4	323.653	1281.265	2606.993	3386.703	--undefined--
45.096135	5	326.797	1370.592	2568.216	3447.778	4482.938
45.101135	5	399.745	1436.707	2506.058	3428.316	4541.872
45.106135	5	520.064	1292.816	2570.666	3351.850	4589.234
45.111135	4	592.611	1393.535	2764.964	4223.456	--undefined--
45.116135	5	578.418	1370.749	2552.362	2816.774	4203.113
45.121135	5	600.377	1312.956	2604.059	2877.188	4212.634
45.126135	5	597.250	1322.633	2632.362	2889.557	4182.301
45.131135	5	600.609	1327.836	2789.095	2876.729	4129.320
45.136135	5	599.832	1336.985	2828.247	2870.075	4108.988
45.141135	5	555.516	1357.400	2862.617	2931.387	4095.089
45.146135	5	504.717	1363.214	2875.337	3004.932	4108.394
45.151135	5	454.280	1320.658	2952.454	3227.817	4184.572
45.156135	5	411.929	1306.373	2892.585	3229.381	4215.297
45.161135	5	376.003	1301.033	2758.971	3214.379	4209.937
45.166135	5	346.646	1263.891	2701.048	3156.883	4289.195
45.171135	5	361.658	1031.283	2569.624	3058.489	4333.637
45.176135	5	347.821	1176.389	2553.509	3089.518	4260.209
45.181135	5	338.316	1183.778	2550.549	3108.591	4187.661
45.186135	5	331.671	1165.380	2599.930	3068.354	4160.418
45.191135	5	321.605	1214.069	2633.436	3048.780	4196.468
45.196135	4	319.027	1274.694	2631.324	3818.456	--undefined--
45.201135	4	322.736	1211.822	2635.932	3831.539	--undefined--
45.206135	4	321.025	1131.250	2649.376	3564.524	--undefined--
45.211135	5	321.331	1005.993	2622.942	3208.212	4571.324
45.216135	4	318.189	960.768	2582.685	3233.625	--undefined--
45.221135	4	305.380	967.431	2581.611	3171.981	--undefined--
45.226135	5	308.446	902.745	2586.392	3200.453	4783.324
45.231135	5	310.792	900.257	2603.561	3258.393	4774.238
45.236135	5	305.506	933.045	2609.504	3158.670	4735.771
45.241135	5	298.388	936.348	2601.192	3143.371	4590.481
45.246135	5	294.918	944.579	2601.783	3194.217	4386.425
45.251135	4	315.612	1151.659	2619.354	3633.199	--undefined--
45.256135	5	332.311	1273.936	2632.271	2649.376	4180.393
45.261135	5	333.767	1226.828	2543.915	2682.745	4725.837
45.266135	5	343.762	1220.501	2528.882	2712.662	4467.472
45.271135	5	352.591	1153.679	2469.012	2797.314	4379.010
45.276135	4	383.060	1393.351	2602.009	3370.927	--undefined--
45.281135	4	383.137	1419.843	2588.103	3404.613	--undefined--
45.286135	5	368.517	1246.027	2462.059	3344.897	3619.932
45.291135	5	354.031	1169.689	2445.097	3341.553	3698.355
45.296135	5	341.561	1121.030	2451.994	3390.743	3528.864
45.301135	5	328.970	1068.770	2387.234	3231.287	3660.509
45.306135	5	323.132	1076.356	2435.863	3277.118	3436.295
45.311135	5	321.453	1089.689	2465.154	3269.890	3396.317
45.316135	5	322.334	1104.232	2462.654	3219.979	3466.572
45.321135	5	322.648	1106.345	2451.698	3252.230	3286.518
45.326135	5	322.311	1096.533	2434.755	3095.644	3283.094
45.331135	5	317.374	1170.768	2437.016	3248.314	3273.396
45.336135	4	309.704	1284.224	2445.072	3236.134	--undefined--
45.341135	4	306.480	1461.224	2433.268	3228.573	--undefined--
45.346135	4	327.752	1357.613	2452.989	3317.741	--undefined--
45.351135	4	318.342	1106.772	2514.460	3405.895	--undefined--
45.356135	4	293.092	1127.818	2523.704	3407.558	--undefined--
45.361135	4	289.180	1049.109	2476.286	3371.305	--undefined--
45.366135	4	293.529	1162.693	2528.162	3508.037	--undefined--
45.371135	4	292.663	1196.645	2535.974	3588.227	--undefined--
45.376135	4	288.289	1112.684	2523.101	3544.346	--undefined--
45.381135	4	278.685	1103.314	2510.182	3497.500	--undefined--
45.386135	4	273.552	1096.640	2448.047	3286.427	--undefined--
45.391135	4	266.938	1020.813	2441.478	3152.219	--undefined--
45.396135	4	283.826	1052.699	2537.057	3424.853	--undefined--
45.401135	4	281.474	1360.559	2538.716	3527.717	--undefined--
45.406135	4	289.633	1567.326	2525.019	3561.296	--undefined--
45.411135	4	287.232	845.347	2517.690	2631.755	--undefined--
45.416135	4	278.302	1202.946	2469.725	3211.949	--undefined--
45.421135	4	279.861	1275.967	2465.777	3308.235	--undefined--
45.426135	4	277.488	1295.506	2477.755	3215.117	--undefined--
45.431135	5	273.187	1279.201	2479.622	2809.117	4744.380
45.436135	4	277.425	1357.822	2480.948	2756.443	--undefined--
45.441135	4	280.687	1460.210	2482.611	2779.093	--undefined--
45.446135	4	268.445	1434.875	2464.791	2797.088	--undefined--
45.451135	4	267.149	1410.247	2440.458	2756.787	--undefined--
45.456135	4	274.589	1787.468	2486.121	3513.751	--undefined--
45.461135	4	281.498	1762.290	2487.907	3603.064	--undefined--
45.466135	4	294.492	1803.931	2462.660	3556.332	--undefined--
45.471135	4	308.319	1812.407	2434.149	3432.009	--undefined--
45.476135	5	311.049	1834.538	2426.331	3487.466	4406.224
45.481135	5	311.718	1956.402	2433.603	3272.540	3817.619
45.486135	4	317.590	2011.563	2451.818	3806.321	--undefined--
45.491135	4	316.442	2016.859	2457.648	3833.223	--undefined--
45.496135	5	317.859	2039.573	2447.763	3548.186	3890.960
45.501135	5	316.082	2043.073	2373.181	3270.152	3924.025
45.506135	5	323.880	2040.541	2261.077	3247.708	3856.505
45.511135	5	318.344	2096.683	2227.395	3296.288	3827.275
45.516135	5	314.674	2126.370	2178.776	3287.701	3891.330
45.521135	5	294.369	2133.228	2212.262	3295.167	3887.640
45.526135	5	283.888	2124.732	2448.371	3319.145	3875.906
45.531135	5	288.448	2117.997	2541.797	3340.358	3913.215
45.536135	5	299.495	2094.051	2510.939	3340.998	4324.846
45.541135	5	315.223	2067.172	2515.450	3339.158	4436.663
45.546135	5	321.924	2027.535	2526.631	3356.152	4690.526
45.551135	5	329.270	1925.549	2537.859	3440.944	4731.243
45.556135	5	338.588	1844.181	2623.291	3546.089	4259.564
45.561135	5	346.306	1815.294	2543.617	3348.538	4201.460
45.566135	5	363.006	1623.029	2470.427	3304.315	4109.343
45.571135	5	377.643	1586.271	2453.020	3281.797	3927.775
45.576135	5	379.231	1527.468	2432.280	3268.318	3930.584
45.581135	5	384.434	1490.527	2427.902	3274.136	4070.222
45.586135	5	379.122	1342.462	2415.912	3230.691	4008.949
45.591135	5	381.299	1249.456	2424.146	3244.101	3983.417
45.596135	5	372.528	1181.515	2408.899	3226.992	3945.772
45.601135	5	372.571	1133.615	2422.648	3257.348	3916.937
45.606135	5	368.880	1100.248	2437.118	3276.318	4007.773
45.611135	5	373.278	1060.693	2439.807	3285.918	4182.076
45.616135	5	361.008	1019.509	2463.095	3311.378	4005.403
45.621135	5	369.794	1010.943	2458.356	3325.207	4136.787
45.626135	5	360.678	1004.468	2475.157	3397.492	4228.217
45.631135	5	363.951	995.074	2450.847	3385.380	4169.660
45.636135	5	364.899	987.090	2424.050	3333.796	4057.513
45.641135	5	370.288	980.525	2454.315	3363.053	4037.867
45.646135	5	362.351	970.524	2455.556	3334.474	3980.544
45.651135	5	368.498	965.017	2413.627	3387.072	4043.434
45.656135	5	363.875	962.757	2371.096	3378.612	3997.735
45.661135	5	368.939	969.311	2364.981	3295.823	3914.309
45.666135	5	361.190	976.307	2318.635	3201.425	3914.966
45.671135	5	369.039	1005.727	2343.156	3361.311	3881.263
45.676135	5	363.918	1027.257	2392.839	3761.805	3791.623
45.681135	5	368.840	1025.805	2471.091	3772.048	3774.279
45.686135	5	354.632	987.148	2472.490	3322.609	3858.723
45.691135	5	361.973	995.402	2441.012	3274.711	3923.428
45.696135	5	349.954	983.709	2399.655	3174.162	3958.468
45.701135	5	347.905	965.696	2425.697	3395.615	4031.715
45.706135	5	330.441	942.994	2372.776	3318.884	4248.443
45.711135	5	327.719	914.581	2388.488	3284.408	4073.143
45.716135	5	320.937	898.386	2374.695	3257.254	3983.630
45.721135	5	324.147	902.054	2391.577	3271.595	3956.012
45.726135	5	319.241	912.184	2364.326	3264.860	3963.940
45.731135	5	323.175	907.741	2414.958	3402.654	4142.997
45.736135	5	316.601	889.570	2370.328	3464.697	4113.761
45.741135	5	319.585	863.453	2388.629	3391.968	4309.857
45.746135	5	320.963	849.056	2442.223	3355.237	4405.471
45.751135	5	328.668	858.672	2412.254	3363.365	4500.522
45.756135	5	321.973	857.969	2430.945	3387.399	4310.963
45.761135	5	320.503	849.993	2451.673	3448.288	4052.684
45.766135	5	321.030	849.242	2438.421	3454.022	3951.123
45.771135	5	321.596	856.766	2509.656	3604.601	3860.221
45.776135	5	319.236	876.631	2551.868	3597.622	4576.667
45.781135	5	321.134	887.766	2554.529	3598.010	4150.102
45.786135	5	321.708	884.139	2560.569	3579.958	3987.576
45.791135	5	325.613	900.092	2527.666	3536.029	4081.906
45.796135	5	328.596	914.275	2526.891	3536.996	3608.525
45.801135	5	328.909	897.241	2545.230	3522.276	3797.989
45.806135	4	324.443	887.495	2556.939	3589.903	--undefined--
45.811135	5	331.386	914.157	2546.762	3753.207	3872.844
45.816135	5	329.299	976.276	2551.623	3418.993	3965.081
45.821135	5	313.099	968.127	2561.001	3434.454	3961.376
45.826135	5	341.521	1208.002	2534.043	3332.222	4300.834
45.831135	4	459.039	1491.073	2556.479	3321.620	--undefined--
45.836135	4	507.848	1517.177	2578.795	3335.391	--undefined--
45.841135	4	497.848	1487.644	2583.304	3361.375	--undefined--
45.846135	4	400.551	1491.144	2591.876	3484.757	--undefined--
45.851135	4	358.133	1487.609	2588.111	3581.099	--undefined--
45.856135	4	345.302	1516.941	2659.953	3659.692	--undefined--
45.861135	5	342.048	1511.895	2703.627	3667.883	4454.931
45.866135	5	374.658	1509.256	2627.486	3582.501	4527.206
45.871135	5	383.326	1493.393	2608.494	3544.634	4492.398
45.876135	5	365.659	1506.126	2669.879	3541.923	4442.248
45.881135	5	356.431	1542.555	2665.606	3687.718	4466.246
45.886135	5	364.901	1571.800	2691.202	3699.533	4710.256
45.891135	5	362.390	1579.308	2606.414	3629.248	4732.188
45.896135	5	373.630	1620.958	2501.864	3436.507	4467.712
45.901135	5	389.879	1634.423	2449.216	3412.536	4686.749
45.906135	5	404.213	1657.903	2473.849	3373.446	4445.854
45.911135	5	408.910	1681.389	2472.476	3366.926	4307.761
45.916135	5	414.489	1699.948	2468.548	3419.298	4018.193
45.921135	5	422.506	1745.958	2473.633	3309.378	3792.599
45.926135	5	427.362	1744.353	2435.296	3165.997	3860.115
45.931135	5	414.856	1739.648	2379.713	3238.197	3882.349
45.936135	5	422.558	1765.074	2389.101	3418.628	3910.841
45.941135	5	403.011	1795.175	2384.900	3456.904	4605.373
45.946135	4	366.022	1807.571	2381.749	3494.610	--undefined--
45.951135	4	334.540	1897.555	2409.207	3476.495	--undefined--
45.956135	4	329.683	1946.834	2487.027	3450.280	--undefined--
45.961135	5	329.820	1960.228	2502.781	3363.139	4762.831
45.966135	4	330.083	1973.721	2527.773	3292.315	--undefined--
45.971135	4	329.005	1983.048	2508.419	3269.319	--undefined--
45.976135	5	323.494	1995.894	2447.077	3250.759	4688.152
45.981135	5	318.622	2015.435	2504.194	3255.216	4249.279
45.986135	5	318.645	2057.248	2523.277	3244.605	4101.712
45.991135	5	317.167	2045.241	2450.503	3225.170	4003.868
45.996135	5	310.594	2050.502	2389.325	3217.943	4025.347
