time(s)	nformants	F1(Hz)	F2(Hz)	F3(Hz)	F4(Hz)	F5(Hz)
94.675156	5	294.089	1684.743	1844.121	2932.732	4802.291
94.680156	5	292.717	1654.344	1772.643	2967.739	4797.311
94.685156	5	293.587	1641.354	1977.161	2940.072	4786.717
94.690156	5	275.915	1478.518	2428.530	2979.780	4768.954
94.695156	5	265.910	1485.028	2403.006	3019.525	4771.004
94.700156	5	263.960	1532.291	2361.095	3012.815	4791.473
94.705156	5	274.302	1491.373	2388.436	3035.270	4810.381
94.710156	5	283.112	1480.085	2486.704	3101.187	4791.964
94.715156	5	286.885	1507.880	2531.341	3279.575	4766.593
94.720156	5	282.258	1559.364	2545.428	3192.770	4772.466
94.725156	5	268.759	1597.420	2513.178	2988.050	4784.725
94.730156	4	269.329	1694.148	2607.029	4769.358	--undefined--
94.735156	4	275.443	1742.907	2585.941	4760.487	--undefined--
94.740156	4	280.789	1781.173	2602.710	4746.402	--undefined--
94.745156	5	277.362	1707.034	2386.226	2908.294	4757.895
94.750156	5	268.219	1633.285	2776.697	2897.711	4827.107
94.755156	5	264.807	1519.306	2738.303	3560.571	4855.118
94.760156	5	263.551	1401.642	2500.431	3760.366	4827.772
94.765156	4	277.612	1229.840	2468.301	3896.112	--undefined--
94.770156	4	287.038	1470.416	2500.681	4398.903	--undefined--
94.775156	5	288.099	1523.846	2664.827	3281.361	4784.213
94.780156	4	293.416	1608.697	2857.157	3359.914	--undefined--
94.785156	4	290.307	1932.467	2776.803	4266.148	--undefined--
94.790156	4	279.684	1564.363	2455.601	3656.051	--undefined--
94.795156	4	277.359	1589.904	2577.910	3620.796	--undefined--
94.800156	5	279.910	1597.725	2901.756	3363.444	4861.302
94.805156	4	288.805	1580.160	2895.271	3742.996	--undefined--
94.810156	4	294.507	1573.135	2928.704	4126.094	--undefined--
94.815156	5	288.842	1543.278	2888.275	3451.066	4818.662
94.820156	5	283.068	1619.375	2899.968	3607.271	4797.407
94.825156	5	283.715	1640.141	2893.587	3600.359	4568.559
94.830156	5	291.762	1619.282	2923.488	3669.458	4569.045
94.835156	4	378.603	1815.016	3100.025	3999.845	--undefined--
94.840156	4	410.202	1802.476	2621.941	3530.823	--undefined--
94.845156	5	402.585	1729.425	2282.496	3444.552	4693.661
94.850156	5	388.852	1711.307	2272.770	3267.740	4663.445
94.855156	5	370.799	1671.832	2221.969	3342.906	4667.094
94.860156	5	353.974	1637.150	2253.657	3526.133	4741.175
94.865156	5	352.858	1604.887	2746.877	3471.043	4722.761
94.870156	5	357.337	1577.666	2701.630	3890.029	4764.708
94.875156	5	353.940	1589.644	2330.582	3068.351	4826.158
94.880156	5	330.184	1337.059	2237.005	2870.669	4818.201
94.885156	4	319.259	1334.068	2305.783	2976.567	--undefined--
94.890156	4	317.862	1341.587	2396.527	3124.409	--undefined--
94.895156	5	312.508	1261.457	2428.094	3242.322	4737.510
94.900156	5	313.583	1239.442	2441.984	3168.153	4604.692
94.905156	5	315.069	1215.187	2373.246	3090.873	4721.883
94.910156	4	315.885	1209.235	2352.448	3121.824	--undefined--
94.915156	4	315.194	1197.686	2335.161	3127.246	--undefined--
94.920156	4	309.391	1153.865	2314.275	3149.574	--undefined--
94.925156	5	307.710	1157.846	2267.364	3101.806	4915.044
94.930156	4	308.401	1419.838	2276.126	3098.844	--undefined--
94.935156	4	305.426	1480.371	2389.734	3198.776	--undefined--
94.940156	5	306.595	1413.403	2336.591	2940.341	4894.341
94.945156	5	305.873	1103.694	2166.042	3005.106	4856.798
94.950156	5	307.155	953.952	2207.099	3028.428	4845.838
94.955156	5	316.251	959.997	2295.754	3123.445	4905.989
94.960156	4	327.160	1223.589	2558.583	3702.567	--undefined--
94.965156	4	333.733	1459.924	2674.595	3917.711	--undefined--
94.970156	4	343.609	1781.117	2726.298	4072.481	--undefined--
94.975156	4	342.254	1764.496	2789.269	4174.640	--undefined--
94.980156	4	340.888	1473.404	2761.417	4199.327	--undefined--
94.985156	5	341.386	1408.007	2749.624	4273.586	4582.824
94.990156	4	464.034	1524.971	2803.455	4256.462	--undefined--
94.995156	5	673.458	1628.486	2885.280	4171.972	4654.829
95.000156	5	634.817	1571.545	2699.921	3403.138	4740.748
95.005156	4	630.889	1542.572	2720.366	3455.303	--undefined--
95.010156	5	647.792	1516.549	2741.699	3450.403	4656.309
95.015156	5	662.978	1494.644	2732.361	3396.710	4551.465
95.020156	5	679.363	1476.794	2721.626	3430.974	4565.534
95.025156	5	691.698	1475.180	2695.418	3436.169	4548.450
95.030156	5	702.411	1494.749	2667.346	3393.954	4540.012
95.035156	5	717.269	1497.494	2656.281	3351.321	4608.293
95.040156	5	724.297	1503.045	2674.269	3361.577	4618.587
95.045156	5	716.998	1512.889	2719.757	3335.923	4661.280
95.050156	5	707.766	1525.081	2734.638	3291.354	4695.964
95.055156	5	695.883	1535.624	2782.606	3304.675	4678.246
95.060156	5	674.086	1579.892	2842.773	2977.810	4614.354
95.065156	5	646.593	1606.819	2826.495	2920.114	4559.786
95.070156	5	618.936	1620.102	2849.538	3293.947	4578.834
95.075156	4	604.963	1647.116	2849.111	3496.307	--undefined--
95.080156	4	599.410	1668.929	2757.252	3417.280	--undefined--
95.085156	4	587.277	1676.562	2605.576	3325.013	--undefined--
95.090156	5	560.352	1685.289	2372.026	3266.850	4677.005
95.095156	5	522.661	1683.454	2203.179	3289.105	4671.899
95.100156	5	493.835	1682.630	2086.510	3328.711	4715.522
95.105156	5	465.138	1682.713	1989.442	3335.385	4666.829
95.110156	5	438.592	1584.324	2099.018	3295.238	4636.328
95.115156	5	417.148	1491.048	2121.750	3328.674	4606.359
95.120156	5	396.286	1272.652	2041.606	3373.978	4587.050
95.125156	5	375.697	1205.024	2108.170	3358.047	4547.734
95.130156	5	353.546	1277.568	2093.463	3298.472	4498.757
95.135156	5	341.763	1259.292	2122.275	3329.153	4492.772
95.140156	5	337.390	1213.364	2123.070	3388.203	4689.384
95.145156	4	348.382	1231.055	2139.772	3408.584	--undefined--
95.150156	5	352.015	1229.284	2164.651	3418.578	4768.340
95.155156	5	356.438	1214.910	2067.880	3397.037	4643.327
95.160156	5	352.535	1257.348	2049.989	3355.496	4699.038
95.165156	5	361.091	1288.470	2095.758	3381.358	4679.926
95.170156	5	380.778	1315.575	2115.484	3408.053	4588.935
95.175156	5	408.331	1359.591	2070.461	3414.451	4571.095
95.180156	5	423.486	1410.344	2087.811	3386.500	4646.685
95.185156	5	427.386	1488.463	2127.495	3361.992	4805.141
95.190156	5	437.711	1556.902	2124.513	3378.079	4735.494
95.195156	5	441.193	1636.462	2140.923	3386.833	4740.176
95.200156	5	447.105	1699.940	2164.517	3350.901	4703.298
95.205156	5	456.450	1746.648	2290.524	3347.358	4731.449
95.210156	5	458.124	1781.558	2392.417	3365.427	4862.023
95.215156	5	449.323	1807.374	2393.370	3358.465	4835.135
95.220156	4	436.518	1842.455	2590.529	3305.734	--undefined--
95.225156	5	417.454	1872.754	2656.388	3244.650	4825.991
95.230156	5	405.921	1859.465	2689.577	3247.913	4758.920
95.235156	5	390.567	1867.346	2597.104	3268.135	4734.582
95.240156	5	360.746	1869.135	2513.748	3234.133	4747.672
95.245156	4	335.986	1866.183	3177.939	3587.184	--undefined--
95.250156	4	326.197	1888.898	3159.477	3883.275	--undefined--
95.255156	4	322.613	1851.866	3155.065	4135.912	--undefined--
95.260156	4	326.100	1829.777	3170.776	4534.553	--undefined--
95.265156	5	329.097	1827.008	2318.435	3197.318	4777.768
95.270156	5	326.883	1827.785	2473.612	3204.335	4846.740
95.275156	5	319.546	1639.146	3067.085	3206.768	4941.326
95.280156	5	314.976	1696.503	3168.955	3189.883	4871.826
95.285156	5	307.591	1731.209	3158.664	3201.827	4908.425
95.290156	4	297.471	1732.137	3026.869	3398.937	--undefined--
95.295156	4	286.936	1707.807	3190.306	3649.506	--undefined--
95.300156	4	286.925	1720.142	3214.983	3826.600	--undefined--
95.305156	4	326.752	1760.422	3170.283	3823.015	--undefined--
95.310156	4	340.431	1774.507	3187.688	3901.516	--undefined--
95.315156	4	324.607	1683.792	3126.256	3786.048	--undefined--
95.320156	4	327.062	1657.126	3203.604	4047.026	--undefined--
95.325156	4	342.742	1856.925	3146.148	4212.543	--undefined--
95.330156	4	319.396	1927.494	3127.821	4754.786	--undefined--
95.335156	5	314.680	1922.953	3118.201	3151.726	4755.041
95.340156	5	320.755	1911.476	3083.072	3167.559	4756.295
95.345156	5	332.081	1879.666	2967.787	3155.266	4839.498
95.350156	4	339.356	1855.291	3077.919	3110.128	--undefined--
95.355156	5	341.970	1873.586	3075.699	3112.647	4728.814
95.360156	5	342.254	1876.056	3006.160	3208.826	4683.359
95.365156	5	348.615	1876.439	2901.714	3284.330	4707.713
95.370156	5	350.893	1845.163	2935.935	3260.169	4721.292
95.375156	5	353.738	1821.108	2855.592	3307.137	4694.433
95.380156	5	345.511	1790.940	2631.768	3418.128	4717.405
95.385156	5	342.863	1792.297	2603.978	3356.777	4773.647
95.390156	4	353.376	1828.099	2861.639	3271.889	--undefined--
95.395156	5	372.870	1816.837	2507.977	3272.906	4665.475
95.400156	5	378.230	1739.548	2497.178	3249.165	4685.030
95.405156	5	393.362	1725.545	2659.083	3178.271	4698.415
95.410156	5	433.680	1685.248	2531.272	3129.025	4669.129
95.415156	5	477.717	1661.612	2694.743	3181.714	4748.000
95.420156	4	504.396	1629.549	2733.355	3401.715	--undefined--
95.425156	4	515.789	1597.572	2596.542	3425.843	--undefined--
95.430156	5	535.734	1590.519	2635.764	3304.825	4291.899
95.435156	5	559.851	1575.393	2684.123	3170.805	4193.722
95.440156	5	568.846	1549.157	2640.611	3226.168	4237.224
95.445156	5	578.273	1523.628	2587.623	3242.213	4271.512
95.450156	4	598.925	1518.596	3107.600	4197.128	--undefined--
95.455156	4	601.366	1522.570	3054.562	4240.682	--undefined--
95.460156	5	594.792	1502.370	1885.344	2995.929	4354.006
95.465156	5	598.140	1466.308	2563.833	2944.469	4403.100
95.470156	5	603.630	1461.801	2298.124	2968.386	4354.496
95.475156	5	602.751	1474.049	1997.806	3082.546	4361.695
95.480156	4	613.288	1488.163	2834.315	4389.896	--undefined--
95.485156	5	599.007	1476.084	2457.673	3059.291	4588.915
95.490156	5	519.104	1481.090	2401.943	3238.176	4702.692
95.495156	5	531.652	1470.640	2757.693	3127.283	4710.518
95.500156	4	558.282	1447.584	2838.371	4739.516	--undefined--
95.505156	4	575.379	1485.257	2795.286	4727.751	--undefined--
95.510156	4	552.800	1505.614	2833.353	4697.762	--undefined--
95.515156	4	486.381	1494.931	2866.365	4752.803	--undefined--
95.520156	4	358.325	1454.575	2813.774	4812.494	--undefined--
95.525156	5	327.284	1446.237	2792.117	4762.351	4824.311
95.530156	4	329.350	1465.584	2801.623	4842.547	--undefined--
95.535156	4	328.292	1442.552	2788.853	4928.056	--undefined--
95.540156	4	321.640	1442.533	2796.339	4886.085	--undefined--
95.545156	5	315.416	1457.943	2810.017	3661.002	4840.151
95.550156	5	312.073	1365.185	2669.449	2817.721	4852.196
95.555156	5	308.385	1270.817	2500.770	2845.237	4868.657
95.560156	5	296.214	1131.272	2846.275	3084.607	4893.587
95.565156	5	294.357	1103.129	2830.135	3061.969	4873.768
95.570156	5	300.725	1172.202	2832.338	2948.971	4858.272
95.575156	5	313.231	1300.058	2856.898	2937.925	4828.167
95.580156	5	322.880	1386.805	2853.987	2940.516	4821.259
95.585156	5	328.586	1432.743	2793.043	2865.361	4839.400
95.590156	5	329.993	1567.521	2419.236	2898.847	4829.364
95.595156	5	332.625	1531.377	2379.671	3000.066	4802.226
95.600156	5	331.808	1581.183	2362.508	3021.084	4795.771
95.605156	5	332.943	1508.937	2917.833	2985.396	4837.080
95.610156	5	329.749	1480.715	2895.662	2963.224	4819.384
95.615156	5	335.169	1506.461	2930.439	3056.944	4803.225
95.620156	3	339.839	1511.083	2969.880	--undefined--	--undefined--
95.625156	4	347.424	1557.910	3030.508	4585.556	--undefined--
95.630156	5	357.099	1559.103	2986.537	3314.029	4730.473
95.635156	5	383.007	1531.287	2990.389	3223.975	4690.473
95.640156	5	414.123	1514.240	2967.646	4458.414	4692.704
95.645156	4	435.652	1535.103	2939.857	4688.978	--undefined--
95.650156	5	426.742	1561.094	3042.320	3319.034	4687.811
95.655156	5	427.418	1567.806	2943.489	3036.276	4652.391
95.660156	5	420.992	1599.739	2929.117	3361.449	4619.421
95.665156	4	426.466	1631.944	2920.797	4563.825	--undefined--
95.670156	4	438.158	1670.099	2904.891	4540.045	--undefined--
95.675156	4	421.667	1713.734	2895.354	4581.518	--undefined--
95.680156	4	390.021	1699.321	2930.212	4635.078	--undefined--
95.685156	5	367.321	1684.218	2988.283	4561.357	4824.803
95.690156	3	356.015	1700.885	2971.129	--undefined--	--undefined--
95.695156	4	351.829	1737.774	2972.831	4935.494	--undefined--
95.700156	5	350.391	1712.806	2990.985	3277.782	4888.299
95.705156	4	341.365	1650.320	2974.138	3300.840	--undefined--
95.710156	5	318.393	1625.746	2894.120	3403.155	4849.146
95.715156	5	312.756	1655.150	2875.129	3630.043	4809.934
95.720156	4	320.534	1680.967	2903.630	4860.936	--undefined--
95.725156	4	322.808	1688.282	2898.811	4084.148	--undefined--
95.730156	4	323.742	1674.778	2888.066	3886.588	--undefined--
95.735156	4	323.693	1701.470	3012.190	3754.770	--undefined--
95.740156	4	332.955	1747.963	2358.295	3523.499	--undefined--
95.745156	4	338.200	1759.313	2408.977	3549.660	--undefined--
95.750156	4	345.585	1758.777	2538.751	3571.983	--undefined--
95.755156	4	337.881	1741.731	2790.164	3605.381	--undefined--
95.760156	4	333.177	1747.943	2848.359	3644.570	--undefined--
95.765156	4	329.710	1733.261	2869.412	3637.268	--undefined--
95.770156	4	315.990	1707.156	2916.926	3477.494	--undefined--
95.775156	4	310.194	1658.308	2901.500	3433.456	--undefined--
95.780156	5	310.694	1684.863	3030.069	3405.785	4815.358
95.785156	5	319.245	1711.694	2998.909	3726.433	4747.200
95.790156	5	319.288	1704.540	2974.470	3428.504	4729.400
95.795156	5	306.042	1796.286	3085.367	3213.223	4769.613
95.800156	5	297.639	1775.219	3170.916	3295.270	4807.618
95.805156	5	294.825	1797.825	3080.339	3677.455	4736.890
95.810156	4	293.427	1886.089	3016.894	4672.345	--undefined--
95.815156	4	304.778	1918.825	3000.186	4636.562	--undefined--
95.820156	4	309.612	1806.632	2981.312	4719.311	--undefined--
95.825156	4	310.764	1819.438	2991.035	4622.742	--undefined--
95.830156	4	410.679	1787.636	2948.663	4670.312	--undefined--
95.835156	4	763.252	1742.497	2697.148	4230.557	--undefined--
95.840156	4	765.596	1677.088	2695.759	4192.554	--undefined--
95.845156	4	754.783	1602.476	2697.250	4207.498	--undefined--
95.850156	4	756.061	1540.123	2675.601	4210.551	--undefined--
95.855156	4	780.600	1527.476	2636.824	4183.014	--undefined--
95.860156	4	809.098	1518.750	2608.789	4203.631	--undefined--
95.865156	4	825.025	1514.340	2605.342	4427.228	--undefined--
95.870156	4	815.991	1516.010	2641.781	4657.561	--undefined--
95.875156	5	806.755	1504.083	2633.273	3904.009	4677.722
95.880156	4	805.809	1497.909	2614.006	4362.637	--undefined--
95.885156	4	817.660	1515.299	2595.596	4190.836	--undefined--
95.890156	4	802.698	1524.703	2627.313	4213.133	--undefined--
95.895156	4	759.444	1527.755	2661.481	4240.594	--undefined--
95.900156	4	740.343	1538.594	2653.432	4253.479	--undefined--
95.905156	4	716.541	1555.752	2627.479	4221.741	--undefined--
95.910156	4	660.795	1578.719	2620.039	4237.533	--undefined--
95.915156	4	571.359	1584.388	2635.978	4402.562	--undefined--
95.920156	4	494.856	1589.303	2488.718	4455.773	--undefined--
95.925156	4	439.765	1619.695	2766.947	4433.438	--undefined--
95.930156	5	371.967	1626.914	2854.805	3102.877	4460.452
95.935156	4	359.297	1641.503	2718.368	4121.366	--undefined--
95.940156	4	356.139	1652.256	2606.679	3921.221	--undefined--
95.945156	4	363.990	1626.264	2573.394	3864.432	--undefined--
95.950156	4	357.283	1626.059	2727.518	3754.580	--undefined--
95.955156	4	344.414	1616.535	2838.118	3825.592	--undefined--
95.960156	4	347.768	1643.079	2834.758	3989.463	--undefined--
95.965156	4	349.276	1668.174	2748.254	3984.661	--undefined--
95.970156	4	346.649	1660.335	2760.029	3332.576	--undefined--
95.975156	4	345.927	1630.993	2759.467	3376.391	--undefined--
95.980156	4	356.005	1678.616	2759.768	3957.121	--undefined--
95.985156	4	399.822	1730.952	2799.174	4071.758	--undefined--
95.990156	4	434.186	1737.440	2763.889	4106.290	--undefined--
95.995156	3	474.795	1743.189	3047.009	--undefined--	--undefined--
96.000156	3	520.717	1718.421	3057.852	--undefined--	--undefined--
96.005156	4	562.065	1690.331	3050.008	4787.106	--undefined--
96.010156	4	585.297	1681.789	3004.570	4749.640	--undefined--
96.015156	4	571.691	1680.220	3052.925	4806.198	--undefined--
96.020156	4	511.319	1659.904	3095.857	4792.958	--undefined--
96.025156	4	517.731	1640.019	3081.700	4768.901	--undefined--
96.030156	4	537.813	1638.276	3071.263	4745.093	--undefined--
96.035156	4	534.355	1640.405	3097.056	4725.426	--undefined--
96.040156	4	531.490	1653.063	3082.162	4648.532	--undefined--
96.045156	4	571.763	1614.696	2986.359	4532.155	--undefined--
96.050156	4	544.313	1603.289	2993.991	4380.248	--undefined--
96.055156	4	466.166	1642.446	3074.040	4679.282	--undefined--
96.060156	5	434.988	1630.940	2066.647	3114.089	4676.941
96.065156	4	383.760	1594.696	3066.491	4700.493	--undefined--
96.070156	5	345.648	1582.596	1820.674	3070.552	4743.804
96.075156	5	333.929	1578.803	2139.054	3076.957	4786.546
96.080156	5	331.208	1572.432	2825.715	3034.683	4805.860
96.085156	5	330.265	1579.536	2583.465	3124.118	4827.042
96.090156	5	335.694	1566.127	2595.291	3358.566	4879.933
96.095156	5	341.071	1525.912	2610.429	3185.526	4870.552
96.100156	5	354.135	1529.250	2822.839	2844.107	4830.827
96.105156	4	369.402	1546.019	2857.143	4869.563	--undefined--
96.110156	4	382.358	1533.948	2812.001	4875.892	--undefined--
96.115156	5	346.208	1381.568	2393.741	3088.216	4847.925
96.120156	5	350.692	1300.720	2298.809	3120.264	4811.612
96.125156	5	416.263	1161.810	2149.128	3002.803	4790.305
96.130156	5	531.913	1225.278	1926.838	3043.491	4787.182
96.135156	5	612.715	1291.639	1873.144	3059.724	4748.979
96.140156	5	563.039	1144.677	2274.169	3036.419	4719.247
96.145156	5	491.692	1129.028	2476.454	2799.570	4658.678
96.150156	5	489.267	1114.176	2377.380	2843.384	4625.080
96.155156	4	569.096	1088.939	2871.687	4665.016	--undefined--
96.160156	4	521.438	1073.383	2797.240	4695.231	--undefined--
96.165156	4	510.358	1099.114	2753.205	4602.089	--undefined--
96.170156	5	409.023	1011.728	2484.460	2796.522	4642.417
96.175156	5	356.081	824.331	2447.371	2850.947	4811.765
96.180156	5	313.588	1092.563	2510.922	2866.768	4825.881
96.185156	5	298.148	1208.954	2596.087	2881.253	4681.159
96.190156	5	279.732	1250.457	2720.211	2877.375	4657.619
96.195156	5	287.856	1236.757	2759.418	2865.313	4690.683
96.200156	4	299.542	1528.316	2849.553	4301.311	--undefined--
96.205156	4	327.377	1719.961	2831.410	4170.953	--undefined--
96.210156	4	341.065	1744.051	2843.492	4201.271	--undefined--
96.215156	4	316.032	1427.085	2837.022	4124.583	--undefined--
96.220156	4	269.581	1379.715	2829.751	4165.534	--undefined--
96.225156	5	280.738	1282.671	2806.941	3569.986	4601.951
96.230156	5	299.788	1177.764	2797.964	2926.217	4518.874
96.235156	5	275.470	1282.223	2821.385	2927.499	4617.476
96.240156	4	991.485	1696.033	2897.308	4356.645	--undefined--
96.245156	4	1328.750	1715.337	3067.216	4399.075	--undefined--
96.250156	4	1668.278	2151.393	3217.080	4650.472	--undefined--
96.255156	5	346.464	1545.185	2285.895	3241.910	4636.633
96.260156	5	459.256	1300.515	2798.105	2972.902	4613.428
96.265156	5	491.937	1253.121	2451.421	2871.548	4534.067
96.270156	5	539.592	1281.656	2129.616	3034.229	4485.715
96.275156	5	558.498	1331.535	2435.515	3122.167	4461.394
96.280156	5	556.944	1390.403	2548.339	3254.269	4437.758
96.285156	5	549.826	1432.196	2485.937	3329.215	4423.344
96.290156	5	541.860	1485.691	2355.695	3375.662	4497.051
96.295156	5	525.352	1554.793	2242.333	3393.081	4593.821
